,Unnamed: 0,Producer,time,bandwidth,input-load,input-packet-rate,input-data-rate,interface-name,load-interval,output-data-rate,output-load,output-packet-rate,peak-input-data-rate,peak-input-packet-rate,peak-output-data-rate,peak-output-packet-rate,reliability
53035,61362,spine2,1501867420282000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
53036,61363,spine2,1501867420284000000,1000000,0,7.0,9.0,MgmtEth0/RP0/CPU0/0,9,12.0,0,5.0,0,0,0,0,254
53037,61364,spine2,1501867420286000000,100000000,30,1045399.0,12045788.0,HundredGigE0/0/0/0,0,6911224.0,17,603823.0,0,0,0,0,255
53038,61365,spine2,1501867420289000000,100000000,20,727901.0,8130937.0,HundredGigE0/0/0/1,0,3257619.0,8,286779.0,0,0,0,0,255
53039,61366,spine2,1501867420291000000,100000000,21,745412.0,8371523.0,HundredGigE0/0/0/2,0,16290795.0,41,1395269.0,0,0,0,0,255
53040,61367,spine2,1501867420293000000,100000000,46,1545798.0,18173732.0,HundredGigE0/0/0/3,0,6592135.0,16,617326.0,0,0,0,0,255
53041,61368,spine2,1501867420295000000,100000000,27,942957.0,10666295.0,HundredGigE0/0/0/4,0,8645918.0,22,759012.0,0,0,0,0,255
53042,61369,spine2,1501867420298000000,100000000,38,1303038.0,14940544.0,HundredGigE0/0/0/5,0,11911239.0,30,1061777.0,0,0,0,0,255
53043,61370,spine2,1501867420300000000,100000000,24,856691.0,9492878.0,HundredGigE0/0/0/6,0,12606813.0,32,1109355.0,0,0,0,0,255
53044,61371,spine2,1501867420302000000,100000000,39,1338187.0,15642578.0,HundredGigE0/0/0/7,0,10875502.0,27,971074.0,0,0,0,0,255
53045,61372,spine2,1501867420305000000,100000000,0,1.0,0.0,HundredGigE0/0/0/8,0,10470488.0,26,924451.0,0,0,0,0,255
53046,61373,spine2,1501867420307000000,100000000,0,1.0,0.0,HundredGigE0/0/0/9,0,12396900.0,31,1085507.0,0,0,0,0,255
53047,61374,spine2,1501867420309000000,100000000,0,1.0,0.0,HundredGigE0/0/0/10,0,9770821.0,24,872710.0,0,0,0,0,255
53048,61375,spine2,1501867420312000000,100000000,0,1.0,0.0,HundredGigE0/0/0/11,0,9362631.0,23,816217.0,0,0,0,0,255
53049,61376,spine2,1501867420314000000,100000000,20,690667.0,7867686.0,HundredGigE0/0/0/12,0,12448155.0,31,1079434.0,0,0,0,0,255
53050,61377,spine2,1501867420317000000,100000000,29,1015633.0,11750618.0,HundredGigE0/0/0/13,0,16358413.0,41,1387713.0,0,0,0,0,255
53051,61378,spine2,1501867420319000000,100000000,26,890843.0,10286532.0,HundredGigE0/0/0/14,0,8963898.0,22,808633.0,0,0,0,0,255
53052,61379,spine2,1501867420322000000,100000000,27,931995.0,10868179.0,HundredGigE0/0/0/15,0,10953982.0,27,953267.0,0,0,0,0,255
53053,61380,spine2,1501867420324000000,100000000,23,807945.0,9191799.0,HundredGigE0/0/0/16,0,6033713.0,15,543092.0,0,0,0,0,255
53054,61381,spine2,1501867420327000000,100000000,22,775997.0,8866242.0,HundredGigE0/0/0/17,0,8899506.0,22,769940.0,0,0,0,0,255
53055,61382,spine2,1501867420329000000,100000000,33,1133454.0,13165678.0,HundredGigE0/0/0/18,0,7913758.0,20,702432.0,0,0,0,0,255
53056,61383,spine2,1501867420332000000,100000000,20,722608.0,7976694.0,HundredGigE0/0/0/19,0,8160412.0,20,712535.0,0,0,0,0,255
53057,61384,spine2,1501867420335000000,100000000,37,1263555.0,14647058.0,HundredGigE0/0/0/20,0,5903175.0,15,529886.0,0,0,0,0,255
53058,61385,spine2,1501867420337000000,100000000,21,777184.0,8562243.0,HundredGigE0/0/0/21,0,9732556.0,24,859073.0,0,0,0,0,255
53059,61386,spine2,1501867420340000000,100000000,37,1267835.0,14682121.0,HundredGigE0/0/0/22,0,7382552.0,18,641776.0,0,0,0,0,255
53060,61387,spine2,1501867420342000000,100000000,30,1062783.0,12132307.0,HundredGigE0/0/0/23,0,7799559.0,19,670857.0,0,0,0,0,255
53061,61388,spine2,1501867420344000000,100000000,26,887922.0,10233887.0,HundredGigE0/0/0/24,0,13873336.0,35,1166871.0,0,0,0,0,255
53062,61389,spine2,1501867420347000000,100000000,22,775369.0,8647165.0,HundredGigE0/0/0/25,0,9142692.0,23,800817.0,0,0,0,0,255
53063,61390,spine2,1501867420349000000,100000000,17,614045.0,6782440.0,HundredGigE0/0/0/26,0,6588278.0,16,582770.0,0,0,0,0,255
53064,61391,spine2,1501867420351000000,100000000,29,999773.0,11461268.0,HundredGigE0/0/0/27,0,10907770.0,27,945181.0,0,0,0,0,255
53065,61392,spine2,1501867420353000000,100000000,14,567186.0,5759840.0,HundredGigE0/0/0/28,0,10110095.0,25,877875.0,0,0,0,0,255
53066,61393,spine2,1501867420356000000,100000000,20,717613.0,8078939.0,HundredGigE0/0/0/29,0,5833901.0,14,520000.0,0,0,0,0,255
53067,61394,spine2,1501867420358000000,100000000,35,1189436.0,13778128.0,HundredGigE0/0/0/30,0,9625079.0,24,840594.0,0,0,0,0,255
53068,61395,spine2,1501867420360000000,100000000,35,1167647.0,13811090.0,HundredGigE0/0/0/31,0,10318699.0,26,869588.0,0,0,0,0,255
53069,61396,leaf1,1501867420479000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
53070,61397,leaf1,1501867420481000000,1000000,0,9.0,10.0,MgmtEth0/RP0/CPU0/0,9,133.0,0,16.0,0,0,0,0,255
53071,61398,leaf1,1501867420484000000,100000000,115,3998206.0,45133746.0,HundredGigE0/0/0/0,0,33476634.0,85,3026522.0,0,0,0,0,255
53072,61399,leaf1,1501867420487000000,100000000,101,3479102.0,39879745.0,HundredGigE0/0/0/1,0,44953075.0,114,3967642.0,0,0,0,0,255
53073,61400,leaf1,1501867420489000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
53074,61401,leaf1,1501867420491000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
53075,61402,leaf4,1501867420491000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
53076,61403,leaf4,1501867420493000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,10.0,0,5.0,0,0,0,0,254
53077,61404,leaf1,1501867420494000000,100000000,18,632614.0,7139236.0,HundredGigE0/0/0/4,0,12275507.0,31,1083465.0,0,0,0,0,255
53078,61405,leaf4,1501867420495000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,9,0.0,0,0.0,0,0,0,0,255
53079,61406,leaf1,1501867420496000000,100000000,16,603203.0,6640959.0,HundredGigE0/0/0/5,0,11290468.0,28,990073.0,0,0,0,0,255
53080,61407,leaf4,1501867420498000000,100000000,126,4355623.0,49756483.0,HundredGigE0/0/0/1,0,74984243.0,191,6586344.0,0,0,0,0,255
53081,61408,leaf1,1501867420499000000,100000000,36,1244955.0,14155665.0,HundredGigE0/0/0/6,0,9643114.0,24,853645.0,0,0,0,0,255
53082,61409,leaf4,1501867420500000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
53083,61410,leaf1,1501867420501000000,100000000,27,961600.0,10675024.0,HundredGigE0/0/0/7,0,13353596.0,34,1134367.0,0,0,0,0,255
53084,61411,leaf1,1501867420503000000,100000000,17,605786.0,6934279.0,HundredGigE0/0/0/8,0,12057630.0,30,1046387.0,0,0,0,0,255
53085,61412,leaf4,1501867420503000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
53086,61413,leaf4,1501867420505000000,100000000,27,937397.0,10860530.0,HundredGigE0/0/0/4,0,8884326.0,22,763584.0,0,0,0,0,255
53087,61414,leaf1,1501867420506000000,100000000,8,287890.0,3271587.0,HundredGigE0/0/0/9,0,8125038.0,20,727413.0,0,0,0,0,255
53088,61415,leaf4,1501867420507000000,100000000,20,697959.0,8012758.0,HundredGigE0/0/0/5,0,10695137.0,27,920133.0,0,0,0,0,255
53089,61416,leaf1,1501867420508000000,100000000,41,1397846.0,16320760.0,HundredGigE0/0/0/10,0,8372620.0,21,745527.0,0,0,0,0,255
53090,61417,leaf1,1501867420510000000,100000000,16,618417.0,6605248.0,HundredGigE0/0/0/11,0,18159550.0,46,1544619.0,0,0,0,0,255
53091,61418,leaf4,1501867420510000000,100000000,15,622332.0,6265787.0,HundredGigE0/0/0/6,0,11663536.0,29,1009658.0,0,0,0,0,255
53092,61419,leaf4,1501867420512000000,100000000,24,823308.0,9472771.0,HundredGigE0/0/0/7,0,8597361.0,21,753933.0,0,0,0,0,255
53093,61420,leaf1,1501867420513000000,100000000,27,945683.0,10667426.0,HundredGigE0/0/0/12,0,13153540.0,33,1172558.0,0,0,0,0,255
53094,61421,leaf4,1501867420515000000,100000000,31,1080722.0,12468020.0,HundredGigE0/0/0/8,0,7859999.0,20,690073.0,0,0,0,0,255
53095,61422,leaf1,1501867420515000000,100000000,31,1065360.0,12292139.0,HundredGigE0/0/0/13,0,11232493.0,28,972822.0,0,0,0,0,255
53096,61423,leaf4,1501867420517000000,100000000,41,1386867.0,16347358.0,HundredGigE0/0/0/9,0,11720168.0,29,1013043.0,0,0,0,0,255
53097,61424,leaf1,1501867420518000000,100000000,36,1247006.0,14235600.0,HundredGigE0/0/0/14,0,10850301.0,27,938090.0,0,0,0,0,255
53098,61425,leaf1,1501867420520000000,100000000,39,1360540.0,15677024.0,HundredGigE0/0/0/15,0,8275971.0,21,758038.0,0,0,0,0,255
53099,61426,leaf4,1501867420520000000,100000000,22,806177.0,8934082.0,HundredGigE0/0/0/10,0,10288251.0,26,891027.0,0,0,0,0,255
53100,61427,leaf4,1501867420522000000,100000000,27,953798.0,10960282.0,HundredGigE0/0/0/11,0,10887920.0,27,933707.0,0,0,0,0,255
53101,61428,leaf1,1501867420522000000,100000000,20,768038.0,8230012.0,HundredGigE0/0/0/16,0,12160871.0,31,1058835.0,0,0,0,0,255
53102,61429,leaf1,1501867420525000000,100000000,22,819279.0,8736846.0,HundredGigE0/0/0/17,0,10514327.0,26,945968.0,0,0,0,0,255
53103,61430,leaf4,1501867420525000000,100000000,36,1263482.0,14449139.0,HundredGigE0/0/0/12,0,6338285.0,16,555267.0,0,0,0,0,255
53104,61431,leaf1,1501867420527000000,100000000,41,1403670.0,16389409.0,HundredGigE0/0/0/18,0,11572764.0,29,1005773.0,0,0,0,0,255
53105,61432,leaf4,1501867420527000000,100000000,16,587558.0,6295858.0,HundredGigE0/0/0/13,0,9113722.0,23,795502.0,0,0,0,0,255
53106,61433,leaf1,1501867420529000000,100000000,29,1070015.0,11726348.0,HundredGigE0/0/0/19,0,9847028.0,25,888770.0,0,0,0,0,255
53107,61434,leaf4,1501867420529000000,100000000,33,1175745.0,13303349.0,HundredGigE0/0/0/14,0,12957009.0,33,1126570.0,0,0,0,0,255
53108,61435,leaf1,1501867420532000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
53109,61436,leaf4,1501867420532000000,100000000,23,822415.0,9341652.0,HundredGigE0/0/0/15,0,7700781.0,19,676330.0,0,0,0,0,255
53110,61437,leaf4,1501867420534000000,100000000,0,0.0,0.0,HundredGigE0/0/0/16,0,0.0,0,0.0,0,0,0,0,255
53111,61438,leaf1,1501867420534000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
53112,61439,leaf1,1501867420536000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
53113,61440,leaf4,1501867420537000000,100000000,39,1355780.0,15377080.0,HundredGigE0/0/0/17,0,10135071.0,25,908335.0,0,0,0,0,255
53114,61441,leaf1,1501867420538000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
53115,61442,leaf4,1501867420539000000,100000000,31,1080105.0,12388692.0,HundredGigE0/0/0/18,0,12176750.0,31,1078746.0,0,0,0,0,255
53116,61443,leaf1,1501867420541000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
53117,61444,leaf4,1501867420541000000,100000000,13,514335.0,5406446.0,HundredGigE0/0/0/19,0,6471897.0,16,584918.0,0,0,0,0,255
53118,61445,leaf1,1501867420543000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
53119,61446,leaf4,1501867420544000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
53120,61447,leaf1,1501867420545000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
53121,61448,leaf4,1501867420546000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
53122,61449,leaf4,1501867420548000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
53123,61450,leaf1,1501867420548000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
53124,61451,leaf4,1501867420550000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
53125,61452,leaf1,1501867420550000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
53126,61453,leaf1,1501867420552000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
53127,61454,leaf4,1501867420553000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
53128,61455,leaf1,1501867420555000000,100000000,244,8389256.0,95873007.0,HundredGigE0/0/0/30,0,91282767.0,232,8037632.0,0,0,0,0,255
53129,61456,leaf4,1501867420555000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
53130,61457,leaf1,1501867420557000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
53131,61458,leaf4,1501867420558000000,100000000,0,2.0,0.0,HundredGigE0/0/0/26,0,48336.0,0,1403.0,0,0,0,0,255
53132,61459,leaf4,1501867420561000000,100000000,0,1.0,0.0,HundredGigE0/0/0/27,0,9.0,0,1.0,0,0,0,0,255
53133,61460,leaf4,1501867420563000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
53134,61461,leaf4,1501867420566000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
53135,61462,leaf4,1501867420568000000,100000000,244,8342520.0,95701016.0,HundredGigE0/0/0/30,0,84858511.0,216,7519825.0,0,0,0,0,255
53136,61463,leaf4,1501867420571000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
53137,61464,dr01,1501867420641000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
53138,61465,dr01,1501867420643000000,1000000,0,9.0,10.0,MgmtEth0/RP0/CPU0/0,9,15.0,0,7.0,0,0,0,0,255
53139,61466,dr01,1501867420646000000,40000000,0,3.0,2.0,FortyGigE0/1/0/0,0,1.0,0,2.0,0,0,0,0,255
53140,61467,dr01,1501867420648000000,40000000,0,3.0,2.0,FortyGigE0/1/0/2,0,1.0,0,2.0,0,0,0,0,255
53141,61468,dr01,1501867420651000000,40000000,0,1.0,0.0,FortyGigE0/1/0/1,0,0.0,0,0.0,0,0,0,0,255
53142,61469,dr01,1501867420653000000,100000000,0,0.0,0.0,HundredGigE0/1/0/3,0,0.0,0,0.0,0,0,0,0,255
53143,61470,dr01,1501867420655000000,100000000,0,0.0,0.0,HundredGigE0/1/0/6,0,0.0,0,0.0,0,0,0,0,255
53144,61471,dr01,1501867420658000000,100000000,0,0.0,0.0,HundredGigE0/1/0/7,0,0.0,0,0.0,0,0,0,0,255
53145,61472,dr01,1501867420661000000,100000000,0,0.0,0.0,HundredGigE0/1/0/8,0,0.0,0,0.0,0,0,0,0,255
53146,61473,dr01,1501867420663000000,100000000,0,0.0,0.0,HundredGigE0/1/0/9,0,0.0,0,0.0,0,0,0,0,255
53147,61474,dr01,1501867420666000000,100000000,0,0.0,0.0,HundredGigE0/1/0/10,0,0.0,0,0.0,0,0,0,0,255
53148,61475,dr01,1501867420668000000,100000000,0,0.0,0.0,HundredGigE0/1/0/11,0,0.0,0,0.0,0,0,0,0,255
53149,61476,dr01,1501867420671000000,100000000,0,0.0,0.0,HundredGigE0/1/0/12,0,0.0,0,0.0,0,0,0,0,255
53150,61477,dr01,1501867420673000000,100000000,0,0.0,0.0,HundredGigE0/1/0/13,0,0.0,0,0.0,0,0,0,0,255
53151,61478,dr01,1501867420676000000,100000000,0,0.0,0.0,HundredGigE0/1/0/14,0,0.0,0,0.0,0,0,0,0,255
53152,61479,dr01,1501867420678000000,100000000,0,0.0,0.0,HundredGigE0/1/0/15,0,0.0,0,0.0,0,0,0,0,255
53153,61480,dr01,1501867420681000000,100000000,0,0.0,0.0,HundredGigE0/1/0/16,0,0.0,0,0.0,0,0,0,0,255
53154,61481,dr01,1501867420684000000,100000000,0,0.0,0.0,HundredGigE0/1/0/17,0,0.0,0,0.0,0,0,0,0,255
53155,61482,dr01,1501867420686000000,100000000,0,0.0,0.0,HundredGigE0/1/0/18,0,0.0,0,0.0,0,0,0,0,255
53156,61483,dr01,1501867420689000000,100000000,0,0.0,0.0,HundredGigE0/1/0/19,0,0.0,0,0.0,0,0,0,0,255
53157,61484,dr01,1501867420691000000,100000000,0,0.0,0.0,HundredGigE0/1/0/20,0,0.0,0,0.0,0,0,0,0,255
53158,61485,dr01,1501867420693000000,100000000,0,0.0,0.0,HundredGigE0/1/0/21,0,0.0,0,0.0,0,0,0,0,255
53159,61486,dr01,1501867420696000000,100000000,0,0.0,0.0,HundredGigE0/1/0/22,0,0.0,0,0.0,0,0,0,0,255
53160,61487,dr01,1501867420698000000,100000000,0,0.0,0.0,HundredGigE0/1/0/23,0,0.0,0,0.0,0,0,0,0,255
53161,61488,dr01,1501867420701000000,100000000,0,0.0,0.0,HundredGigE0/1/0/24,0,0.0,0,0.0,0,0,0,0,255
53162,61489,dr01,1501867420703000000,100000000,0,0.0,0.0,HundredGigE0/1/0/25,0,0.0,0,0.0,0,0,0,0,255
53163,61490,dr01,1501867420706000000,100000000,0,0.0,0.0,HundredGigE0/1/0/26,0,0.0,0,0.0,0,0,0,0,255
53164,61491,dr01,1501867420708000000,100000000,0,0.0,0.0,HundredGigE0/1/0/27,0,0.0,0,0.0,0,0,0,0,255
53165,61492,dr01,1501867420711000000,100000000,0,0.0,0.0,HundredGigE0/1/0/28,0,0.0,0,0.0,0,0,0,0,255
53166,61493,dr01,1501867420713000000,100000000,0,0.0,0.0,HundredGigE0/1/0/29,0,0.0,0,0.0,0,0,0,0,255
53167,61494,dr01,1501867420716000000,100000000,0,0.0,0.0,HundredGigE0/1/0/30,0,0.0,0,0.0,0,0,0,0,255
53168,61495,dr01,1501867420718000000,100000000,0,0.0,0.0,HundredGigE0/1/0/31,0,0.0,0,0.0,0,0,0,0,255
53169,61496,dr01,1501867420721000000,100000000,0,808.0,426.0,HundredGigE0/1/0/32,0,0.0,0,1.0,0,0,0,0,255
53170,61497,dr01,1501867420723000000,100000000,0,181.0,95.0,HundredGigE0/1/0/33,0,0.0,0,1.0,0,0,0,0,255
53171,61498,dr01,1501867420726000000,100000000,0,1.0,0.0,HundredGigE0/1/0/34,0,66303.0,0,953.0,0,0,0,0,255
53172,61499,dr01,1501867420729000000,100000000,0,505.0,266.0,HundredGigE0/1/0/35,0,47712.0,0,699.0,0,0,0,0,255
53173,61500,dr01,1501867420731000000,100000000,0,0.0,0.0,HundredGigE0/1/0/5,0,0.0,0,0.0,0,0,0,0,255
53174,61501,dr01,1501867420734000000,100000000,0,0.0,0.0,HundredGigE0/1/0/4,0,0.0,0,0.0,0,0,0,0,255
53175,61502,dr01,1501867420737000000,100000000,85,3022380.0,33432268.0,HundredGigE0/0/0/0,0,45108379.0,115,3996022.0,0,0,0,0,255
53176,61503,dr01,1501867420739000000,100000000,247,8591984.0,97035632.0,HundredGigE0/0/0/35,0,75745247.0,193,6663882.0,0,0,0,0,255
53177,61504,dr01,1501867420742000000,100000000,249,8586090.0,97672896.0,HundredGigE0/0/0/34,0,79666831.0,203,7044292.0,0,0,0,0,255
53178,61505,dr01,1501867420744000000,100000000,114,3955878.0,44816171.0,HundredGigE0/0/0/1,0,39835123.0,101,3475426.0,0,0,0,0,255
53179,61506,dr01,1501867420747000000,100000000,118,4076459.0,46343200.0,HundredGigE0/0/0/2,0,42997682.0,109,3786422.0,0,0,0,0,255
53180,61507,dr01,1501867420749000000,100000000,98,3381455.0,38575943.0,HundredGigE0/0/0/3,0,44303650.0,112,3860098.0,0,0,0,0,255
53181,61508,dr01,1501867420752000000,100000000,124,4248929.0,48747061.0,HundredGigE0/0/0/4,0,39267627.0,100,3436252.0,0,0,0,0,255
53182,61509,dr01,1501867420754000000,100000000,86,3064912.0,33861199.0,HundredGigE0/0/0/5,0,31720542.0,80,2832173.0,0,0,0,0,255
53183,61510,dr01,1501867420757000000,100000000,0,0.0,0.0,HundredGigE0/0/0/6,0,0.0,0,0.0,0,0,0,0,255
53184,61511,dr01,1501867420759000000,100000000,189,6538686.0,74441048.0,HundredGigE0/0/0/7,0,49360363.0,125,4321022.0,0,0,0,0,255
53185,61512,dr01,1501867420762000000,100000000,0,0.0,0.0,HundredGigE0/0/0/8,0,0.0,0,0.0,0,0,0,0,255
53186,61513,dr01,1501867420764000000,100000000,0,0.0,0.0,HundredGigE0/0/0/9,0,0.0,0,0.0,0,0,0,0,255
53187,61514,dr01,1501867420767000000,100000000,0,0.0,0.0,HundredGigE0/0/0/10,0,0.0,0,0.0,0,0,0,0,255
53188,61515,dr01,1501867420769000000,100000000,0,0.0,0.0,HundredGigE0/0/0/11,0,0.0,0,0.0,0,0,0,0,255
53189,61516,dr01,1501867420772000000,100000000,0,0.0,0.0,HundredGigE0/0/0/13,0,0.0,0,0.0,0,0,0,0,255
53190,61517,dr01,1501867420774000000,100000000,0,0.0,0.0,HundredGigE0/0/0/15,0,0.0,0,0.0,0,0,0,0,255
