,Unnamed: 0,Producer,time,bandwidth,input-load,input-packet-rate,input-data-rate,interface-name,load-interval,output-data-rate,output-load,output-packet-rate,peak-input-data-rate,peak-input-packet-rate,peak-output-data-rate,peak-output-packet-rate,reliability
93033,101364,leaf5,1501867732491000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
93034,101365,leaf5,1501867732493000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
93035,101366,leaf5,1501867732496000000,100000000,57,1954418.0,22656319.0,HundredGigE0/0/0/4,0,11462751.0,29,989617.0,0,0,0,0,255
93036,101367,leaf5,1501867732498000000,100000000,40,1395680.0,15807365.0,HundredGigE0/0/0/5,0,13904101.0,35,1198280.0,0,0,0,0,255
93037,101368,leaf5,1501867732501000000,100000000,38,1321129.0,15067395.0,HundredGigE0/0/0/6,0,8223847.0,20,744190.0,0,0,0,0,255
93038,101369,leaf5,1501867732503000000,100000000,40,1362585.0,15869092.0,HundredGigE0/0/0/7,0,10633474.0,27,945571.0,0,0,0,0,255
93039,101370,leaf5,1501867732506000000,100000000,15,531857.0,5901258.0,HundredGigE0/0/0/8,0,9229476.0,23,810227.0,0,0,0,0,255
93040,101371,leaf5,1501867732508000000,100000000,23,810542.0,9399553.0,HundredGigE0/0/0/9,0,8881645.0,22,776556.0,0,0,0,0,255
93041,101372,leaf5,1501867732510000000,100000000,20,711883.0,8041298.0,HundredGigE0/0/0/10,0,12980078.0,33,1117459.0,0,0,0,0,255
93042,101373,leaf5,1501867732513000000,100000000,20,712888.0,8169627.0,HundredGigE0/0/0/11,0,7906745.0,20,716883.0,0,0,0,0,255
93043,101374,leaf5,1501867732515000000,100000000,25,851051.0,9910687.0,HundredGigE0/0/0/12,0,14983281.0,38,1294933.0,0,0,0,0,255
93044,101375,leaf5,1501867732518000000,100000000,21,724162.0,8305211.0,HundredGigE0/0/0/13,0,14628902.0,37,1268506.0,0,0,0,0,255
93045,101376,leaf5,1501867732520000000,100000000,23,797607.0,9199639.0,HundredGigE0/0/0/14,0,14742512.0,37,1264583.0,0,0,0,0,255
93046,101377,leaf5,1501867732523000000,100000000,13,458580.0,5256206.0,HundredGigE0/0/0/15,0,13522072.0,34,1191273.0,0,0,0,0,255
93047,101378,leaf5,1501867732525000000,100000000,30,1031815.0,12033587.0,HundredGigE0/0/0/16,0,8444004.0,21,775036.0,0,0,0,0,255
93048,101379,leaf5,1501867732528000000,100000000,27,927097.0,10726208.0,HundredGigE0/0/0/17,0,3865481.0,9,364839.0,0,0,0,0,255
93049,101380,leaf5,1501867732530000000,100000000,12,448756.0,4942616.0,HundredGigE0/0/0/18,0,6624484.0,16,617474.0,0,0,0,0,255
93050,101381,leaf5,1501867732533000000,100000000,12,440338.0,4805332.0,HundredGigE0/0/0/19,0,11078324.0,28,1008305.0,0,0,0,0,255
93051,101382,leaf5,1501867732535000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
93052,101383,leaf5,1501867732538000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
93053,101384,leaf5,1501867732540000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
93054,101385,leaf5,1501867732542000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
93055,101386,leaf5,1501867732544000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
93056,101387,leaf5,1501867732547000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
93057,101388,leaf5,1501867732550000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
93058,101389,leaf5,1501867732552000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
93059,101390,leaf5,1501867732555000000,100000000,0,1.0,8.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
93060,101391,leaf5,1501867732557000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
93061,101392,leaf5,1501867732559000000,100000000,211,7402609.0,82931466.0,HundredGigE0/0/0/30,0,86024323.0,219,7487171.0,0,0,0,0,255
93062,101393,leaf5,1501867732562000000,100000000,224,7681646.0,88183554.0,HundredGigE0/0/0/31,0,80088776.0,204,6993761.0,0,0,0,0,255
93063,101394,leaf7,1501867732574000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
93064,101395,leaf7,1501867732576000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,10.0,0,5.0,0,0,0,0,253
93065,101396,leaf7,1501867732579000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,0,0.0,0,0.0,0,0,0,0,255
93066,101397,leaf7,1501867732581000000,100000000,0,0.0,0.0,HundredGigE0/0/0/1,0,0.0,0,0.0,0,0,0,0,255
93067,101398,leaf7,1501867732583000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
93068,101399,leaf7,1501867732586000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
93069,101400,leaf7,1501867732588000000,100000000,64,2187501.0,25286168.0,HundredGigE0/0/0/4,0,11747045.0,29,1012942.0,0,0,0,0,255
93070,101401,leaf7,1501867732590000000,100000000,73,2485848.0,28658616.0,HundredGigE0/0/0/5,0,10302221.0,26,917774.0,0,0,0,0,255
93071,101402,leaf7,1501867732593000000,100000000,65,2239813.0,25702916.0,HundredGigE0/0/0/6,0,10912571.0,27,993934.0,0,0,0,0,255
93072,101403,leaf7,1501867732595000000,100000000,41,1457324.0,16190667.0,HundredGigE0/0/0/7,0,8638436.0,22,761035.0,0,0,0,0,255
93073,101404,leaf7,1501867732597000000,100000000,35,1183184.0,14083992.0,HundredGigE0/0/0/8,0,10517828.0,26,912901.0,0,0,0,0,255
93074,101405,leaf7,1501867732600000000,100000000,23,802802.0,9166537.0,HundredGigE0/0/0/9,0,8694089.0,22,778032.0,0,0,0,0,255
93075,101406,leaf7,1501867732602000000,100000000,16,585583.0,6623109.0,HundredGigE0/0/0/10,0,6718014.0,17,606688.0,0,0,0,0,255
93076,101407,leaf7,1501867732604000000,100000000,27,947852.0,10942910.0,HundredGigE0/0/0/11,0,11099021.0,28,968554.0,0,0,0,0,255
93077,101408,leaf7,1501867732607000000,100000000,18,644624.0,7286118.0,HundredGigE0/0/0/12,0,8474931.0,21,794102.0,0,0,0,0,255
93078,101409,leaf7,1501867732609000000,100000000,16,583115.0,6482669.0,HundredGigE0/0/0/13,0,8690777.0,22,760262.0,0,0,0,0,255
93079,101410,leaf7,1501867732611000000,100000000,18,656544.0,7226422.0,HundredGigE0/0/0/14,0,14467274.0,36,1228541.0,0,0,0,0,255
93080,101411,leaf7,1501867732613000000,100000000,15,549528.0,6144111.0,HundredGigE0/0/0/15,0,14593798.0,37,1261645.0,0,0,0,0,255
93081,101412,leaf7,1501867732616000000,100000000,9,348905.0,3663408.0,HundredGigE0/0/0/16,0,14447350.0,36,1235165.0,0,0,0,0,255
93082,101413,leaf7,1501867732618000000,100000000,13,467882.0,5105838.0,HundredGigE0/0/0/17,0,14417714.0,36,1266273.0,0,0,0,0,255
93083,101414,leaf7,1501867732620000000,100000000,13,488498.0,5475186.0,HundredGigE0/0/0/18,0,9122031.0,23,784425.0,0,0,0,0,255
93084,101415,leaf7,1501867732623000000,100000000,25,867321.0,10030071.0,HundredGigE0/0/0/19,0,11966792.0,30,1061448.0,0,0,0,0,255
93085,101416,leaf7,1501867732625000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
93086,101417,leaf7,1501867732627000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
93087,101418,leaf7,1501867732629000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
93088,101419,leaf7,1501867732632000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
93089,101420,leaf7,1501867732634000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
93090,101421,leaf7,1501867732636000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
93091,101422,leaf7,1501867732639000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
93092,101423,leaf7,1501867732641000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
93093,101424,leaf7,1501867732643000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
93094,101425,leaf7,1501867732645000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
93095,101426,leaf7,1501867732648000000,100000000,230,7902213.0,90462437.0,HundredGigE0/0/0/30,0,92360646.0,235,8170677.0,0,0,0,0,255
93096,101427,leaf7,1501867732650000000,100000000,215,7441557.0,84346535.0,HundredGigE0/0/0/31,0,95715270.0,244,8325014.0,0,0,0,0,255
93097,101428,leaf3,1501867732808000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
93098,101429,leaf3,1501867732811000000,1000000,0,6.0,8.0,MgmtEth0/RP0/CPU0/0,9,10.0,0,5.0,0,0,0,0,253
93099,101430,leaf3,1501867732813000000,100000000,100,3451755.0,39502565.0,HundredGigE0/0/0/0,0,48849723.0,124,4255965.0,0,0,0,0,255
93100,101431,leaf3,1501867732816000000,100000000,81,2848645.0,31918888.0,HundredGigE0/0/0/1,0,34329036.0,87,3103819.0,0,0,0,0,255
93101,101432,leaf3,1501867732818000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
93102,101433,leaf3,1501867732820000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
93103,101434,leaf3,1501867732823000000,100000000,19,688061.0,7655363.0,HundredGigE0/0/0/4,0,86366019.0,220,7516585.0,0,0,0,0,255
93104,101435,leaf3,1501867732825000000,100000000,16,589301.0,6599785.0,HundredGigE0/0/0/5,0,80676757.0,205,7094026.0,0,0,0,0,255
93105,101436,leaf3,1501867732827000000,100000000,36,1260229.0,14299577.0,HundredGigE0/0/0/6,0,0.0,0,1.0,0,0,0,0,255
93106,101437,leaf3,1501867732829000000,100000000,29,1035885.0,11676156.0,HundredGigE0/0/0/7,0,0.0,0,1.0,0,0,0,0,255
93107,101438,leaf3,1501867732832000000,100000000,26,915366.0,10352653.0,HundredGigE0/0/0/8,0,0.0,0,0.0,0,0,0,0,255
93108,101439,leaf3,1501867732834000000,100000000,31,1075866.0,12283921.0,HundredGigE0/0/0/9,0,0.0,0,0.0,0,0,0,0,255
93109,101440,leaf3,1501867732836000000,100000000,24,865139.0,9687820.0,HundredGigE0/0/0/10,0,0.0,0,0.0,0,0,0,0,255
93110,101441,leaf3,1501867732839000000,100000000,24,830514.0,9529850.0,HundredGigE0/0/0/11,0,0.0,0,0.0,0,0,0,0,255
93111,101442,leaf3,1501867732841000000,100000000,26,896287.0,10289053.0,HundredGigE0/0/0/12,0,0.0,0,1.0,0,0,0,0,255
93112,101443,leaf3,1501867732843000000,100000000,31,1090629.0,12420414.0,HundredGigE0/0/0/13,0,0.0,0,1.0,0,0,0,0,255
93113,101444,leaf3,1501867732846000000,100000000,26,921057.0,10360138.0,HundredGigE0/0/0/14,0,0.0,0,1.0,0,0,0,0,255
93114,101445,leaf3,1501867732848000000,100000000,31,1100183.0,12394166.0,HundredGigE0/0/0/15,0,0.0,0,1.0,0,0,0,0,255
93115,101446,leaf3,1501867732850000000,100000000,31,1045539.0,12360603.0,HundredGigE0/0/0/16,0,0.0,0,0.0,0,0,0,0,255
93116,101447,leaf3,1501867732853000000,100000000,30,1079659.0,11838915.0,HundredGigE0/0/0/17,0,0.0,0,0.0,0,0,0,0,255
93117,101448,leaf3,1501867732855000000,100000000,30,1044769.0,11830347.0,HundredGigE0/0/0/18,0,0.0,0,0.0,0,0,0,0,255
93118,101449,leaf3,1501867732857000000,100000000,31,1124415.0,12480579.0,HundredGigE0/0/0/19,0,0.0,0,0.0,0,0,0,0,255
93119,101450,leaf3,1501867732860000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
93120,101451,leaf3,1501867732862000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
93121,101452,leaf3,1501867732864000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
93122,101453,leaf3,1501867732867000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
93123,101454,leaf3,1501867732869000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
93124,101455,leaf3,1501867732871000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
93125,101456,leaf3,1501867732874000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
93126,101457,leaf3,1501867732876000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
93127,101458,leaf3,1501867732879000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
93128,101459,leaf3,1501867732881000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
93129,101460,leaf3,1501867732884000000,100000000,243,8309467.0,95610798.0,HundredGigE0/0/0/30,0,92877365.0,236,8201523.0,0,0,0,0,255
93130,101461,leaf3,1501867732886000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
93131,101462,leaf1,1501867732920000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
93132,101463,leaf1,1501867732923000000,1000000,0,9.0,10.0,MgmtEth0/RP0/CPU0/0,9,107.0,0,13.0,0,0,0,0,254
93133,101464,leaf1,1501867732925000000,100000000,115,4011541.0,45303300.0,HundredGigE0/0/0/0,0,33550270.0,85,3032467.0,0,0,0,0,255
93134,101465,leaf1,1501867732928000000,100000000,101,3481719.0,39948275.0,HundredGigE0/0/0/1,0,44538146.0,113,3931865.0,0,0,0,0,255
93135,101466,leaf1,1501867732930000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
93136,101467,leaf1,1501867732932000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
93137,101468,leaf1,1501867732935000000,100000000,18,641609.0,7237298.0,HundredGigE0/0/0/4,0,12214734.0,31,1078642.0,0,0,0,0,255
93138,101469,leaf1,1501867732937000000,100000000,17,617549.0,6804132.0,HundredGigE0/0/0/5,0,11292096.0,28,989903.0,0,0,0,0,255
93139,101470,leaf1,1501867732939000000,100000000,35,1230744.0,13999632.0,HundredGigE0/0/0/6,0,9908566.0,25,875030.0,0,0,0,0,255
93140,101471,leaf1,1501867732941000000,100000000,25,918926.0,10153600.0,HundredGigE0/0/0/7,0,13138023.0,33,1117154.0,0,0,0,0,255
93141,101472,leaf1,1501867732944000000,100000000,17,603823.0,6912381.0,HundredGigE0/0/0/8,0,11656931.0,29,1011926.0,0,0,0,0,255
93142,101473,leaf1,1501867732946000000,100000000,8,288363.0,3276483.0,HundredGigE0/0/0/9,0,8221031.0,20,734366.0,0,0,0,0,255
93143,101474,leaf1,1501867732948000000,100000000,41,1382960.0,16136529.0,HundredGigE0/0/0/10,0,8404483.0,21,747531.0,0,0,0,0,255
93144,101475,leaf1,1501867732951000000,100000000,16,601918.0,6449249.0,HundredGigE0/0/0/11,0,18375294.0,46,1563407.0,0,0,0,0,255
93145,101476,leaf1,1501867732953000000,100000000,26,933543.0,10527120.0,HundredGigE0/0/0/12,0,13369345.0,34,1189670.0,0,0,0,0,255
93146,101477,leaf1,1501867732955000000,100000000,31,1074510.0,12396054.0,HundredGigE0/0/0/13,0,11219052.0,28,971323.0,0,0,0,0,255
93147,101478,leaf1,1501867732958000000,100000000,36,1237505.0,14132967.0,HundredGigE0/0/0/14,0,11032555.0,28,952166.0,0,0,0,0,255
93148,101479,leaf1,1501867732960000000,100000000,40,1368261.0,15743491.0,HundredGigE0/0/0/15,0,8363396.0,21,765063.0,0,0,0,0,255
93149,101480,leaf1,1501867732963000000,100000000,21,775775.0,8326650.0,HundredGigE0/0/0/16,0,12305870.0,31,1069914.0,0,0,0,0,255
93150,101481,leaf1,1501867732965000000,100000000,23,853000.0,9103185.0,HundredGigE0/0/0/17,0,10525611.0,26,946018.0,0,0,0,0,255
93151,101482,leaf1,1501867732967000000,100000000,41,1384530.0,16169136.0,HundredGigE0/0/0/18,0,11500289.0,29,1001638.0,0,0,0,0,255
93152,101483,leaf1,1501867732970000000,100000000,30,1079765.0,11848808.0,HundredGigE0/0/0/19,0,9743795.0,24,878944.0,0,0,0,0,255
93153,101484,leaf1,1501867732972000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
93154,101485,leaf1,1501867732975000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
93155,101486,leaf1,1501867732977000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
93156,101487,leaf1,1501867732979000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
93157,101488,leaf1,1501867732982000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
93158,101489,leaf1,1501867732984000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
93159,101490,leaf1,1501867732986000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
93160,101491,leaf1,1501867732989000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
93161,101492,leaf1,1501867732991000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
93162,101493,leaf1,1501867732994000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
93163,101494,leaf1,1501867732996000000,100000000,244,8400660.0,96031129.0,HundredGigE0/0/0/30,0,91150221.0,232,8028984.0,0,0,0,0,255
93164,101495,leaf1,1501867732998000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
93165,101496,spine2,1501867733942000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
93166,101497,spine2,1501867733944000000,1000000,0,7.0,9.0,MgmtEth0/RP0/CPU0/0,9,13.0,0,5.0,0,0,0,0,253
93167,101498,spine2,1501867733947000000,100000000,29,1014291.0,11684202.0,HundredGigE0/0/0/0,0,6931336.0,17,605581.0,0,0,0,0,255
93168,101499,spine2,1501867733949000000,100000000,21,736478.0,8244350.0,HundredGigE0/0/0/1,0,3285794.0,8,289226.0,0,0,0,0,255
93169,101500,spine2,1501867733951000000,100000000,21,749424.0,8428592.0,HundredGigE0/0/0/2,0,16151183.0,41,1384398.0,0,0,0,0,255
93170,101501,spine2,1501867733954000000,100000000,46,1565701.0,18404300.0,HundredGigE0/0/0/3,0,6429771.0,16,600225.0,0,0,0,0,255
93171,101502,spine2,1501867733956000000,100000000,27,949700.0,10749089.0,HundredGigE0/0/0/4,0,8760286.0,22,768287.0,0,0,0,0,255
93172,101503,spine2,1501867733958000000,100000000,37,1290968.0,14808677.0,HundredGigE0/0/0/5,0,11862668.0,30,1056256.0,0,0,0,0,255
93173,101504,spine2,1501867733960000000,100000000,23,849470.0,9401743.0,HundredGigE0/0/0/6,0,12587863.0,32,1107591.0,0,0,0,0,255
93174,101505,spine2,1501867733963000000,100000000,40,1355435.0,15840100.0,HundredGigE0/0/0/7,0,10928638.0,27,976418.0,0,0,0,0,255
93175,101506,spine2,1501867733965000000,100000000,0,0.0,0.0,HundredGigE0/0/0/8,0,10360568.0,26,915953.0,0,0,0,0,255
93176,101507,spine2,1501867733967000000,100000000,0,0.0,0.0,HundredGigE0/0/0/9,0,12232029.0,31,1071564.0,0,0,0,0,255
93177,101508,spine2,1501867733970000000,100000000,0,1.0,0.0,HundredGigE0/0/0/10,0,9731478.0,24,868625.0,0,0,0,0,255
93178,101509,spine2,1501867733972000000,100000000,0,1.0,0.0,HundredGigE0/0/0/11,0,9512830.0,24,829400.0,0,0,0,0,255
93179,101510,spine2,1501867733974000000,100000000,20,692220.0,7882759.0,HundredGigE0/0/0/12,0,11991612.0,30,1041475.0,0,0,0,0,255
93180,101511,spine2,1501867733976000000,100000000,30,1016346.0,11770781.0,HundredGigE0/0/0/13,0,16376071.0,41,1389733.0,0,0,0,0,255
93181,101512,spine2,1501867733979000000,100000000,26,894863.0,10344290.0,HundredGigE0/0/0/14,0,8911789.0,22,802777.0,0,0,0,0,255
93182,101513,spine2,1501867733981000000,100000000,27,932974.0,10880684.0,HundredGigE0/0/0/15,0,11143817.0,28,970865.0,0,0,0,0,255
93183,101514,spine2,1501867733984000000,100000000,23,807494.0,9195422.0,HundredGigE0/0/0/16,0,5994225.0,15,539334.0,0,0,0,0,255
93184,101515,spine2,1501867733986000000,100000000,22,780063.0,8927240.0,HundredGigE0/0/0/17,0,9319283.0,23,803979.0,0,0,0,0,255
93185,101516,spine2,1501867733988000000,100000000,32,1111609.0,12908985.0,HundredGigE0/0/0/18,0,8118991.0,20,718824.0,0,0,0,0,255
93186,101517,spine2,1501867733990000000,100000000,20,717693.0,7913498.0,HundredGigE0/0/0/19,0,8159551.0,20,711890.0,0,0,0,0,255
93187,101518,spine2,1501867733993000000,100000000,37,1255844.0,14558409.0,HundredGigE0/0/0/20,0,5965504.0,15,535695.0,0,0,0,0,255
93188,101519,spine2,1501867733995000000,100000000,22,789920.0,8720107.0,HundredGigE0/0/0/21,0,9519949.0,24,840326.0,0,0,0,0,255
