,Unnamed: 0,Producer,time,bandwidth,input-load,input-packet-rate,input-data-rate,interface-name,load-interval,output-data-rate,output-load,output-packet-rate,peak-input-data-rate,peak-input-packet-rate,peak-output-data-rate,peak-output-packet-rate,reliability
16024,24347,dr03,1501867131551000000.000000000,100000000,0,0,0,HundredGigE0/1/0/5,9,0,0,0,0,0,0,0,255
16025,24348,dr03,1501867131553000000.000000000,100000000,0,0,0,HundredGigE0/1/0/6,9,0,0,0,0,0,0,0,255
16026,24349,dr03,1501867131556000000.000000000,100000000,0,0,0,HundredGigE0/1/0/7,9,0,0,0,0,0,0,0,255
16027,24350,dr03,1501867131558000000.000000000,100000000,0,0,0,HundredGigE0/1/0/8,9,0,0,0,0,0,0,0,255
16028,24351,leaf7,1501867131561000000.000000000,0,0,0,0,Null0,9,0,0,0,0,0,0,0,255
16029,24352,dr03,1501867131561000000.000000000,100000000,0,0,0,HundredGigE0/1/0/9,9,0,0,0,0,0,0,0,255
16030,24353,leaf7,1501867131563000000.000000000,1000000,0,7,8,MgmtEth0/RP0/CPU0/0,9,10,0,5,0,0,0,0,254
16031,24354,dr03,1501867131563000000.000000000,100000000,0,0,0,HundredGigE0/1/0/10,9,0,0,0,0,0,0,0,255
16032,24355,leaf7,1501867131565000000.000000000,100000000,0,0,0,HundredGigE0/0/0/0,0,0,0,0,0,0,0,0,255
16033,24356,dr03,1501867131565000000.000000000,100000000,0,0,0,HundredGigE0/1/0/11,9,0,0,0,0,0,0,0,255
16034,24357,leaf7,1501867131567000000.000000000,100000000,0,0,0,HundredGigE0/0/0/1,0,0,0,0,0,0,0,0,255
16035,24358,dr03,1501867131568000000.000000000,100000000,0,0,0,HundredGigE0/1/0/12,9,0,0,0,0,0,0,0,255
16036,24359,dr03,1501867131570000000.000000000,100000000,0,0,0,HundredGigE0/1/0/13,9,0,0,0,0,0,0,0,255
16037,24360,leaf7,1501867131570000000.000000000,100000000,0,0,0,HundredGigE0/0/0/2,0,0,0,0,0,0,0,0,255
16038,24361,leaf7,1501867131573000000.000000000,100000000,0,0,0,HundredGigE0/0/0/3,0,0,0,0,0,0,0,0,255
16039,24362,dr03,1501867131573000000.000000000,100000000,0,0,0,HundredGigE0/1/0/14,9,0,0,0,0,0,0,0,255
16040,24363,leaf7,1501867131575000000.000000000,100000000,64,2179613,25172477,HundredGigE0/0/0/4,0,11669548,29,1007384,0,0,0,0,255
16041,24364,dr03,1501867131575000000.000000000,100000000,0,0,0,HundredGigE0/1/0/15,9,0,0,0,0,0,0,0,255
16042,24365,leaf7,1501867131577000000.000000000,100000000,73,2486701,28640735,HundredGigE0/0/0/5,0,10769235,27,956192,0,0,0,0,255
16043,24366,dr03,1501867131578000000.000000000,100000000,0,0,0,HundredGigE0/1/0/16,9,0,0,0,0,0,0,0,255
16044,24367,leaf7,1501867131579000000.000000000,100000000,65,2224610,25493135,HundredGigE0/0/0/6,0,10566797,26,966158,0,0,0,0,255
16045,24368,dr03,1501867131580000000.000000000,100000000,0,0,0,HundredGigE0/1/0/17,9,0,0,0,0,0,0,0,255
16046,24369,leaf7,1501867131582000000.000000000,100000000,40,1447004,16061156,HundredGigE0/0/0/7,0,8716960,22,766171,0,0,0,0,255
16047,24370,dr03,1501867131583000000.000000000,100000000,0,0,0,HundredGigE0/1/0/18,9,0,0,0,0,0,0,0,255
16048,24371,leaf7,1501867131584000000.000000000,100000000,35,1171365,13930255,HundredGigE0/0/0/8,0,10682191,27,925634,0,0,0,0,255
16049,24372,dr03,1501867131585000000.000000000,100000000,0,0,0,HundredGigE0/1/0/19,9,0,0,0,0,0,0,0,255
16050,24373,leaf7,1501867131586000000.000000000,100000000,23,795562,9071302,HundredGigE0/0/0/9,0,8734791,22,782182,0,0,0,0,255
16051,24374,dr03,1501867131588000000.000000000,100000000,0,0,0,HundredGigE0/1/0/20,9,0,0,0,0,0,0,0,255
16052,24375,leaf7,1501867131589000000.000000000,100000000,16,581770,6575384,HundredGigE0/0/0/10,0,6679532,17,604409,0,0,0,0,255
16053,24376,dr03,1501867131590000000.000000000,100000000,0,0,0,HundredGigE0/1/0/21,9,0,0,0,0,0,0,0,255
16054,24377,leaf7,1501867131591000000.000000000,100000000,27,941333,10852115,HundredGigE0/0/0/11,0,11519490,29,1004186,0,0,0,0,255
16055,24378,leaf7,1501867131593000000.000000000,100000000,18,645965,7295412,HundredGigE0/0/0/12,0,8494591,21,795180,0,0,0,0,255
16056,24379,dr03,1501867131593000000.000000000,100000000,0,0,0,HundredGigE0/1/0/22,9,0,0,0,0,0,0,0,255
16057,24380,leaf7,1501867131595000000.000000000,100000000,16,588798,6553905,HundredGigE0/0/0/13,0,8719099,22,761929,0,0,0,0,255
16058,24381,dr03,1501867131595000000.000000000,100000000,0,0,0,HundredGigE0/1/0/23,9,0,0,0,0,0,0,0,255
16059,24382,dr03,1501867131597000000.000000000,100000000,0,0,0,HundredGigE0/1/0/24,9,0,0,0,0,0,0,0,255
16060,24383,leaf7,1501867131598000000.000000000,100000000,18,669746,7377821,HundredGigE0/0/0/14,0,14486163,36,1229398,0,0,0,0,255
16061,24384,leaf7,1501867131600000000.000000000,100000000,15,549203,6144422,HundredGigE0/0/0/15,0,14994183,38,1295038,0,0,0,0,255
16062,24385,dr03,1501867131600000000.000000000,100000000,0,0,0,HundredGigE0/1/0/25,9,0,0,0,0,0,0,0,255
16063,24386,leaf7,1501867131602000000.000000000,100000000,9,351617,3670864,HundredGigE0/0/0/16,0,14014524,35,1199291,0,0,0,0,255
16064,24387,dr03,1501867131602000000.000000000,100000000,0,0,0,HundredGigE0/1/0/26,9,0,0,0,0,0,0,0,255
16065,24388,leaf7,1501867131604000000.000000000,100000000,12,464008,5066999,HundredGigE0/0/0/17,0,14343139,36,1258028,0,0,0,0,255
16066,24389,dr03,1501867131605000000.000000000,100000000,0,0,0,HundredGigE0/1/0/27,9,0,0,0,0,0,0,0,255
16067,24390,dr03,1501867131607000000.000000000,100000000,0,0,0,HundredGigE0/1/0/28,9,0,0,0,0,0,0,0,255
16068,24391,leaf7,1501867131607000000.000000000,100000000,14,494335,5525653,HundredGigE0/0/0/18,0,9394295,23,807280,0,0,0,0,255
16069,24392,leaf7,1501867131609000000.000000000,100000000,25,856634,9910093,HundredGigE0/0/0/19,0,11545764,29,1026569,0,0,0,0,255
16070,24393,dr03,1501867131610000000.000000000,100000000,0,0,0,HundredGigE0/1/0/29,9,0,0,0,0,0,0,0,255
16071,24394,leaf7,1501867131611000000.000000000,100000000,0,0,0,HundredGigE0/0/0/20,0,0,0,0,0,0,0,0,255
16072,24395,dr03,1501867131612000000.000000000,100000000,63,1319019,25035556,HundredGigE0/1/0/32,9,28646197,73,1319097,0,0,0,0,255
16073,24396,leaf7,1501867131614000000.000000000,100000000,0,0,0,HundredGigE0/0/0/21,0,0,0,0,0,0,0,0,255
16074,24397,dr03,1501867131615000000.000000000,100000000,65,1392011,25521258,HundredGigE0/1/0/33,9,33735843,86,1435415,0,0,0,0,255
16075,24398,leaf7,1501867131616000000.000000000,100000000,0,0,0,HundredGigE0/0/0/22,0,0,0,0,0,0,0,0,255
16076,24399,dr03,1501867131617000000.000000000,40000000,148,981981,23279210,FortyGigE0/1/0/30,9,20745193,132,1053077,0,0,0,0,255
16077,24400,dr03,1501867131619000000.000000000,40000000,113,977118,17791197,FortyGigE0/1/0/31,9,22191740,141,1150509,0,0,0,0,255
16078,24401,leaf7,1501867131619000000.000000000,100000000,0,0,0,HundredGigE0/0/0/23,0,0,0,0,0,0,0,0,255
16079,24402,leaf7,1501867131621000000.000000000,100000000,0,0,0,HundredGigE0/0/0/24,0,0,0,0,0,0,0,0,255
16080,24403,dr03,1501867131622000000.000000000,100000000,0,526,36317,HundredGigE0/0/0/0,9,10,0,20,0,0,0,0,255
16081,24404,leaf7,1501867131623000000.000000000,100000000,0,0,0,HundredGigE0/0/0/25,0,0,0,0,0,0,0,0,255
16082,24405,dr03,1501867131625000000.000000000,100000000,0,0,0,HundredGigE0/0/0/33,9,0,0,0,0,0,0,0,255
16083,24406,leaf7,1501867131626000000.000000000,100000000,0,0,0,HundredGigE0/0/0/26,0,0,0,0,0,0,0,0,255
16084,24407,dr03,1501867131627000000.000000000,100000000,0,0,0,HundredGigE0/0/0/32,9,0,0,0,0,0,0,0,255
16085,24408,leaf7,1501867131628000000.000000000,100000000,0,0,0,HundredGigE0/0/0/27,0,0,0,0,0,0,0,0,255
16086,24409,dr03,1501867131630000000.000000000,100000000,0,1194,82469,HundredGigE0/0/0/30,9,83,0,158,0,0,0,0,255
16087,24410,leaf7,1501867131631000000.000000000,100000000,0,0,0,HundredGigE0/0/0/28,0,0,0,0,0,0,0,0,255
16088,24411,dr03,1501867131632000000.000000000,100000000,0,528,36111,HundredGigE0/0/0/1,9,3,0,7,0,0,0,0,255
16089,24412,leaf7,1501867131633000000.000000000,100000000,0,0,0,HundredGigE0/0/0/29,0,8,0,1,0,0,0,0,255
16090,24413,leaf7,1501867131635000000.000000000,100000000,230,7880653,90198343,HundredGigE0/0/0/30,0,91884322,234,8140556,0,0,0,0,255
16091,24414,dr03,1501867131635000000.000000000,100000000,0,0,0,HundredGigE0/0/0/2,9,0,0,0,0,0,0,0,255
16092,24415,dr03,1501867131637000000.000000000,100000000,0,0,0,HundredGigE0/0/0/3,9,0,0,0,0,0,0,0,255
16093,24416,leaf7,1501867131638000000.000000000,100000000,217,7505871,85148680,HundredGigE0/0/0/31,0,95475916,243,8308050,0,0,0,0,255
16094,24417,dr03,1501867131640000000.000000000,100000000,0,0,0,HundredGigE0/0/0/4,9,0,0,0,0,0,0,0,255
16095,24418,dr03,1501867131642000000.000000000,100000000,0,0,0,HundredGigE0/0/0/5,9,0,0,0,0,0,0,0,255
16096,24419,dr03,1501867131645000000.000000000,100000000,0,0,0,HundredGigE0/0/0/6,9,0,0,0,0,0,0,0,255
16097,24420,dr03,1501867131647000000.000000000,100000000,0,0,0,HundredGigE0/0/0/7,9,0,0,0,0,0,0,0,255
16098,24421,dr03,1501867131650000000.000000000,100000000,0,0,0,HundredGigE0/0/0/8,9,0,0,0,0,0,0,0,255
16099,24422,dr03,1501867131652000000.000000000,100000000,0,0,0,HundredGigE0/0/0/9,9,0,0,0,0,0,0,0,255
16100,24423,dr03,1501867131655000000.000000000,100000000,0,0,0,HundredGigE0/0/0/10,9,0,0,0,0,0,0,0,255
16101,24424,dr03,1501867131657000000.000000000,100000000,0,0,0,HundredGigE0/0/0/11,9,0,0,0,0,0,0,0,255
16102,24425,dr03,1501867131659000000.000000000,100000000,0,0,0,HundredGigE0/0/0/12,9,0,0,0,0,0,0,0,255
16103,24426,dr03,1501867131662000000.000000000,100000000,0,0,0,HundredGigE0/0/0/13,9,0,0,0,0,0,0,0,255
16104,24427,dr03,1501867131664000000.000000000,100000000,0,0,0,HundredGigE0/0/0/14,9,0,0,0,0,0,0,0,255
16105,24428,dr03,1501867131667000000.000000000,100000000,0,0,0,HundredGigE0/0/0/15,9,0,0,0,0,0,0,0,255
16106,24429,dr03,1501867131669000000.000000000,100000000,0,0,0,HundredGigE0/0/0/16,9,0,0,0,0,0,0,0,255
16107,24430,dr03,1501867131672000000.000000000,100000000,0,0,0,HundredGigE0/0/0/17,9,0,0,0,0,0,0,0,255
16108,24431,dr03,1501867131674000000.000000000,100000000,0,0,0,HundredGigE0/0/0/18,9,0,0,0,0,0,0,0,255
16109,24432,dr03,1501867131677000000.000000000,100000000,0,0,0,HundredGigE0/0/0/19,9,0,0,0,0,0,0,0,255
16110,24433,dr03,1501867131679000000.000000000,100000000,0,0,0,HundredGigE0/0/0/20,9,0,0,0,0,0,0,0,255
16111,24434,dr03,1501867131682000000.000000000,100000000,0,0,0,HundredGigE0/0/0/21,9,0,0,0,0,0,0,0,255
16112,24435,dr03,1501867131684000000.000000000,100000000,0,0,0,HundredGigE0/0/0/22,9,0,0,0,0,0,0,0,255
16113,24436,dr03,1501867131687000000.000000000,100000000,0,0,0,HundredGigE0/0/0/23,9,0,0,0,0,0,0,0,255
16114,24437,dr03,1501867131689000000.000000000,100000000,0,0,0,HundredGigE0/0/0/24,9,0,0,0,0,0,0,0,255
16115,24438,dr03,1501867131692000000.000000000,100000000,0,0,0,HundredGigE0/0/0/25,9,0,0,0,0,0,0,0,255
16116,24439,dr03,1501867131695000000.000000000,100000000,0,0,0,HundredGigE0/0/0/26,9,0,0,0,0,0,0,0,255
16117,24440,dr03,1501867131697000000.000000000,100000000,0,0,0,HundredGigE0/0/0/27,9,0,0,0,0,0,0,0,255
16118,24441,dr03,1501867131700000000.000000000,100000000,0,0,0,HundredGigE0/0/0/28,9,0,0,0,0,0,0,0,255
16119,24442,dr03,1501867131702000000.000000000,100000000,0,0,0,HundredGigE0/0/0/29,9,0,0,0,0,0,0,0,255
16120,24443,dr03,1501867131704000000.000000000,40000000,0,0,0,FortyGigE0/0/0/31,9,0,0,0,0,0,0,0,255
16121,24444,dr03,1501867131707000000.000000000,40000000,125,959127,19757256,FortyGigE0/0/0/35,9,20935557,133,1098671,0,0,0,0,255
16122,24445,dr03,1501867131709000000.000000000,40000000,112,880373,17592795,FortyGigE0/0/0/34,9,15664325,99,823730,0,0,0,0,255
16123,24446,spine4,1501867132328000000.000000000,0,0,0,0,Null0,9,0,0,0,0,0,0,0,255
16124,24447,spine4,1501867132331000000.000000000,1000000,0,7,9,MgmtEth0/RP0/CPU0/0,9,12,0,5,0,0,0,0,253
16125,24448,spine4,1501867132334000000.000000000,100000000,31,1084512,12481159,HundredGigE0/0/0/0,0,8324887,21,774045,0,0,0,0,255
16126,24449,spine4,1501867132336000000.000000000,100000000,26,936535,10390402,HundredGigE0/0/0/1,0,9113416,23,850796,0,0,0,0,255
16127,24450,spine4,1501867132339000000.000000000,100000000,29,997782,11468567,HundredGigE0/0/0/2,0,15750555,40,1352450,0,0,0,0,255
16128,24451,spine4,1501867132342000000.000000000,100000000,24,879097,9729039,HundredGigE0/0/0/3,0,11890500,30,1083272,0,0,0,0,255
16129,24452,spine4,1501867132344000000.000000000,100000000,37,1268155,14836339,HundredGigE0/0/0/4,0,12143622,30,1043239,0,0,0,0,255
16130,24453,spine4,1501867132347000000.000000000,100000000,26,936658,10432128,HundredGigE0/0/0/5,0,9859501,25,868739,0,0,0,0,255
16131,24454,spine4,1501867132349000000.000000000,100000000,14,539196,5842208,HundredGigE0/0/0/6,0,6408295,16,599686,0,0,0,0,255
16132,24455,spine4,1501867132352000000.000000000,100000000,33,1183153,13265418,HundredGigE0/0/0/7,0,11509619,29,1010690,0,0,0,0,255
16133,24456,spine4,1501867132354000000.000000000,100000000,0,1,0,HundredGigE0/0/0/8,0,11987631,30,1014422,0,0,0,0,255
16134,24457,spine4,1501867132357000000.000000000,100000000,0,1,0,HundredGigE0/0/0/9,0,11915517,30,1086676,0,0,0,0,255
16135,24458,spine4,1501867132359000000.000000000,100000000,0,1,0,HundredGigE0/0/0/10,0,11279814,28,997673,0,0,0,0,255
16136,24459,spine4,1501867132362000000.000000000,100000000,0,1,0,HundredGigE0/0/0/11,0,12535279,31,1127914,0,0,0,0,255
16137,24460,spine4,1501867132364000000.000000000,100000000,0,0,0,HundredGigE0/0/0/12,0,0,0,0,0,0,0,0,255
16138,24461,spine4,1501867132367000000.000000000,100000000,25,909404,10145406,HundredGigE0/0/0/13,0,15799448,40,1388378,0,0,0,0,255
16139,24462,spine4,1501867132369000000.000000000,100000000,30,1069908,12071205,HundredGigE0/0/0/14,0,12504633,31,1089498,0,0,0,0,255
16140,24463,spine4,1501867132372000000.000000000,100000000,16,577107,6393321,HundredGigE0/0/0/15,0,5399396,13,512874,0,0,0,0,255
16141,24464,spine4,1501867132374000000.000000000,100000000,21,772765,8422633,HundredGigE0/0/0/16,0,11899075,30,1020162,0,0,0,0,255
16142,24465,spine4,1501867132377000000.000000000,100000000,10,378224,4009464,HundredGigE0/0/0/17,0,10555722,26,913547,0,0,0,0,255
16143,24466,spine4,1501867132379000000.000000000,100000000,16,611243,6540422,HundredGigE0/0/0/18,0,4942429,12,449775,0,0,0,0,255
16144,24467,spine4,1501867132382000000.000000000,100000000,28,1033757,11372542,HundredGigE0/0/0/19,0,4832093,12,444230,0,0,0,0,255
16145,24468,spine4,1501867132384000000.000000000,100000000,31,1106704,12468931,HundredGigE0/0/0/20,0,3997564,10,386220,0,0,0,0,255
16146,24469,spine4,1501867132387000000.000000000,100000000,29,1024437,11517191,HundredGigE0/0/0/21,0,7727616,19,688140,0,0,0,0,255
16147,24470,spine4,1501867132389000000.000000000,100000000,37,1252098,14704192,HundredGigE0/0/0/22,0,5021040,12,462145,0,0,0,0,255
16148,24471,spine4,1501867132392000000.000000000,100000000,22,752225,8637708,HundredGigE0/0/0/23,0,6094764,15,550876,0,0,0,0,255
16149,24472,spine4,1501867132394000000.000000000,100000000,35,1201198,14038618,HundredGigE0/0/0/24,0,3658160,9,350397,0,0,0,0,255
16150,24473,spine4,1501867132397000000.000000000,100000000,36,1258611,14350764,HundredGigE0/0/0/25,0,5088013,12,465586,0,0,0,0,255
16151,24474,spine4,1501867132399000000.000000000,100000000,23,807151,9392311,HundredGigE0/0/0/26,0,5538776,14,495395,0,0,0,0,255
16152,24475,spine4,1501867132401000000.000000000,100000000,29,1026435,11545625,HundredGigE0/0/0/27,0,9942496,25,859339,0,0,0,0,255
16153,24476,spine4,1501867132404000000.000000000,100000000,43,1506855,17160278,HundredGigE0/0/0/28,0,12563350,32,1079784,0,0,0,0,255
16154,24477,spine4,1501867132406000000.000000000,100000000,30,1052021,11935950,HundredGigE0/0/0/29,0,7498598,19,677316,0,0,0,0,255
16155,24478,spine4,1501867132408000000.000000000,100000000,15,577985,6014985,HundredGigE0/0/0/30,0,9306022,23,794231,0,0,0,0,255
16156,24479,spine4,1501867132410000000.000000000,100000000,10,438667,4310306,HundredGigE0/0/0/31,0,8408796,21,744506,0,0,0,0,255
16157,24480,leaf1,1501867132467000000.000000000,0,0,0,0,Null0,9,0,0,0,0,0,0,0,255
16158,24481,leaf1,1501867132469000000.000000000,1000000,0,10,10,MgmtEth0/RP0/CPU0/0,9,104,0,13,0,0,0,0,254
16159,24482,leaf1,1501867132471000000.000000000,100000000,113,3956899,44568866,HundredGigE0/0/0/0,0,33477933,85,3026439,0,0,0,0,255
16160,24483,leaf1,1501867132474000000.000000000,100000000,102,3507360,40227123,HundredGigE0/0/0/1,0,44672700,113,3941849,0,0,0,0,255
16161,24484,leaf1,1501867132476000000.000000000,100000000,0,0,0,HundredGigE0/0/0/2,0,0,0,0,0,0,0,0,255
16162,24485,leaf1,1501867132478000000.000000000,100000000,0,0,0,HundredGigE0/0/0/3,0,0,0,0,0,0,0,0,255
16163,24486,leaf1,1501867132480000000.000000000,100000000,17,618875,6972959,HundredGigE0/0/0/4,0,12152390,30,1073239,0,0,0,0,255
16164,24487,leaf1,1501867132483000000.000000000,100000000,17,609511,6714160,HundredGigE0/0/0/5,0,11182536,28,982026,0,0,0,0,255
16165,24488,leaf1,1501867132485000000.000000000,100000000,35,1230684,13999475,HundredGigE0/0/0/6,0,9781306,24,864716,0,0,0,0,255
16166,24489,leaf1,1501867132487000000.000000000,100000000,25,919881,10173113,HundredGigE0/0/0/7,0,13177185,33,1120225,0,0,0,0,255
16167,24490,leaf1,1501867132490000000.000000000,100000000,17,606823,6946209,HundredGigE0/0/0/8,0,11884878,30,1030860,0,0,0,0,255
16168,24491,leaf5,1501867132490000000.000000000,0,0,0,0,Null0,9,0,0,0,0,0,0,0,255
16169,24492,leaf1,1501867132492000000.000000000,100000000,8,288126,3278447,HundredGigE0/0/0/9,0,8263833,21,738915,0,0,0,0,255
16170,24493,leaf5,1501867132493000000.000000000,1000000,0,7,8,MgmtEth0/RP0/CPU0/0,9,10,0,5,0,0,0,0,254
16171,24494,leaf1,1501867132494000000.000000000,100000000,41,1386038,16170573,HundredGigE0/0/0/10,0,8393511,21,748266,0,0,0,0,255
16172,24495,leaf5,1501867132495000000.000000000,100000000,0,0,0,HundredGigE0/0/0/0,0,0,0,0,0,0,0,0,255
16173,24496,leaf1,1501867132497000000.000000000,100000000,16,601194,6412832,HundredGigE0/0/0/11,0,18341541,46,1559624,0,0,0,0,255
16174,24497,leaf5,1501867132498000000.000000000,100000000,0,0,0,HundredGigE0/0/0/1,0,0,0,0,0,0,0,0,255
16175,24498,leaf1,1501867132499000000.000000000,100000000,26,931448,10503181,HundredGigE0/0/0/12,0,13193191,33,1177501,0,0,0,0,255
16176,24499,leaf5,1501867132500000000.000000000,100000000,0,0,0,HundredGigE0/0/0/2,0,0,0,0,0,0,0,0,255
16177,24500,leaf1,1501867132501000000.000000000,100000000,31,1057348,12183483,HundredGigE0/0/0/13,0,11194210,28,970062,0,0,0,0,255
16178,24501,leaf5,1501867132502000000.000000000,100000000,0,0,0,HundredGigE0/0/0/3,0,0,0,0,0,0,0,0,255
16179,24502,leaf1,1501867132504000000.000000000,100000000,37,1285337,14708312,HundredGigE0/0/0/14,0,10966266,27,947524,0,0,0,0,255
16180,24503,leaf5,1501867132505000000.000000000,100000000,58,1970917,22869409,HundredGigE0/0/0/4,0,11647353,29,1005288,0,0,0,0,255
16181,24504,leaf1,1501867132506000000.000000000,100000000,40,1373340,15810014,HundredGigE0/0/0/15,0,8255316,21,755488,0,0,0,0,255
16182,24505,leaf5,1501867132507000000.000000000,100000000,40,1415969,16075377,HundredGigE0/0/0/5,0,13790301,35,1189022,0,0,0,0,255
16183,24506,leaf1,1501867132508000000.000000000,100000000,21,773820,8321458,HundredGigE0/0/0/16,0,12476350,31,1084140,0,0,0,0,255
16184,24507,leaf5,1501867132510000000.000000000,100000000,38,1331126,15174099,HundredGigE0/0/0/6,0,8448654,21,760776,0,0,0,0,255
16185,24508,leaf1,1501867132511000000.000000000,100000000,23,849384,9096916,HundredGigE0/0/0/17,0,10383184,26,935940,0,0,0,0,255
16186,24509,leaf5,1501867132512000000.000000000,100000000,40,1370284,15958794,HundredGigE0/0/0/7,0,10596033,27,943384,0,0,0,0,255
16187,24510,leaf1,1501867132513000000.000000000,100000000,40,1352038,15745768,HundredGigE0/0/0/18,0,11463434,29,997282,0,0,0,0,255
16188,24511,leaf5,1501867132515000000.000000000,100000000,15,531207,5906386,HundredGigE0/0/0/8,0,9021752,23,794364,0,0,0,0,255
16189,24512,leaf1,1501867132516000000.000000000,100000000,30,1082777,11883838,HundredGigE0/0/0/19,0,9724982,24,878821,0,0,0,0,255
16190,24513,leaf5,1501867132517000000.000000000,100000000,23,805728,9343237,HundredGigE0/0/0/9,0,8870278,22,775165,0,0,0,0,255
16191,24514,leaf1,1501867132519000000.000000000,100000000,0,0,0,HundredGigE0/0/0/20,0,0,0,0,0,0,0,0,255
16192,24515,leaf5,1501867132519000000.000000000,100000000,20,708649,7993511,HundredGigE0/0/0/10,0,12772398,32,1101597,0,0,0,0,255
16193,24516,leaf1,1501867132521000000.000000000,100000000,0,0,0,HundredGigE0/0/0/21,0,0,0,0,0,0,0,0,255
16194,24517,leaf5,1501867132522000000.000000000,100000000,20,709481,8131444,HundredGigE0/0/0/11,0,7886717,20,714577,0,0,0,0,255
16195,24518,leaf5,1501867132524000000.000000000,100000000,25,856695,9986759,HundredGigE0/0/0/12,0,14856151,37,1286288,0,0,0,0,255
16196,24519,leaf1,1501867132524000000.000000000,100000000,0,0,0,HundredGigE0/0/0/22,0,0,0,0,0,0,0,0,255
16197,24520,leaf5,1501867132526000000.000000000,100000000,20,717277,8206774,HundredGigE0/0/0/13,0,14469280,36,1255699,0,0,0,0,255
16198,24521,leaf1,1501867132527000000.000000000,100000000,0,0,0,HundredGigE0/0/0/23,0,0,0,0,0,0,0,0,255
16199,24522,leaf5,1501867132528000000.000000000,100000000,23,791450,9116331,HundredGigE0/0/0/14,0,14421475,36,1239078,0,0,0,0,255
16200,24523,leaf1,1501867132530000000.000000000,100000000,0,0,0,HundredGigE0/0/0/24,0,0,0,0,0,0,0,0,255
16201,24524,leaf5,1501867132531000000.000000000,100000000,13,468415,5352117,HundredGigE0/0/0/15,0,13453486,34,1186831,0,0,0,0,255
16202,24525,leaf1,1501867132532000000.000000000,100000000,0,0,0,HundredGigE0/0/0/25,0,0,0,0,0,0,0,0,255
16203,24526,leaf5,1501867132533000000.000000000,100000000,30,1019376,11889463,HundredGigE0/0/0/16,0,8419496,21,772599,0,0,0,0,255
16204,24527,leaf5,1501867132535000000.000000000,100000000,26,913534,10555793,HundredGigE0/0/0/17,0,4004176,10,377751,0,0,0,0,255
